뉴스제목,주가변동
"카나리아바이오, 유병우 신임 대표이사 취임",0
"'성과급 파티' 독 됐나...대한항공, 실적 발목",0
KT&G 차기 사장 후보 8명 압축…내부 4명·외부 4명,0
"제이엘케이, 뇌병변 분석 AI 원천기술 ‘美 특허’ 획득",0
"에스트래픽, 잡플래닛 ‘2024 일하기 좋은 회사’로 선정",0
[fn마켓워치]올해 한국 오피스 거래 약 10兆,0
“정치테마주 최고 53.8%↑과열” 금감원 특별단속,0
"'삼성 글로벌반도체 펀드', 순자산 1000억 돌파",0
"이에스지모네타, 상장사 ESG 등급 평가 발표",0
"메리츠증권 Bond365, 채권 종합 서비스로 확 바뀐다",0
우리나라 해역서 해양생물 3종?세계 최초 발견,0
"[fn마켓워치] 전남 납골당 매물로..""고령화가 기회""",0
"올해 수출 7천억달러, 민간투자 150조원 유치 총력",0
"금호타이어, 4분기 어닝 서프라이즈... 이익 성장 이어진다-다올",0
이미 떨어진 코스피...'파월 쇼크'에도 올랐다 [fn마감시황],0
"LG그룹株 매도하는 외국인...""돌파구 마련해야""",0
"ECB가 연준보다 빨리 금리 내리나...독·프, 인플레 하강",0
"LG그룹株 매도하는 외국인...""돌파구 마련해야""",0
"FOMC 4연속 금리 동결...국내 경제 수장 ""자본시장 근본적 체질 개선 나설 것""",0
제4이통사 확정.. ‘통신장비주 상승 랠리’로 이어질까,0
"ARIRANG K리츠fn, 배당 주기 ‘분기’→‘월’",0
"""대통령이 찍어준 테마주""...이번에는 '저PBR주 광풍'",0
"[특징주] 레이저옵텍, 스팩합병 상장 첫날 '하한가'",0
"[특징주] 이닉스, 코스닥 상장 첫날 210%대 급등",0
"신세계건설, 7%대 금리 사모채 1000억 조달",0
"‘채권왕’ 건들락, 파월 때문에 美 경제 ‘골디락스’ 사라져",0
"[특징주]에이플러스에셋, 尹 ""10조원 이상 투입""..실손보험제도 개혁 소식에↑",0
"뉴욕증시, ""3월 금리인하 없다"" 비관에 급락...나스닥 2.2%↓",0
美 멀어진 3월 금리인하… 실망한 시장 [美 예상대로 금리동결],0
'초장기 불건전' 감시 한달… 10개 종목 잡았다,0
"""지배구조 관행 개선"" 삼성전자, 글로벌 ESG 평가 'AA' 획득",0
"연준 ""기준금리 인하 준비 안 돼""...금리는 동결",0
"'몸값 20조' 토스, 상장 본격화...대표 주관사에 한투·미래에셋",0
"최상목 ""주요국 금리인하 불확실성 높아… 경계심 갖고 대응"" [美 예상대로 금리동결]",0
"포스코퓨처엠, 목표주가 65만→46.4만-하나",0
'초장기 불건전' 시장경보 시행 한달...이 종목 딱 걸렸네,0
"한은 ""FOMC 금리 인하에 '신중'...시장 변동성 모니터링할 것""",0
파라마운트 팔리나...19조원 인수제안 들어와,0
"로보쓰리에이아이앤로보틱스, '아기 유니콘' 자이냅스 최대주주 등극",0
"현대로템, 4분기 호실적 이어... 올해 이익 성장 지속-유진",0
"[속보]연준 ""기준금리 인하 준비 안 돼""...금리는 동결",0
"EU, 우크라 지원안 타결···미셸 상임의장 ""장기적인 자금 조달 보장""",0
무섭게 추락하는 로봇 대장주... 올 들어 시가총액 3.3조원 증발,0
"파월 ""향후 경로, 여전히 불확실""...시장은 ""3월 금리인하""",0
"경영계 ""중처법, 유예 재추진 촉구""...'민주당' 거부로 국회서 최종 무산",0
"박상우 엔케이맥스 대표 ""지분 확보에 최선, 주주 피해 최소화할 것""",0
"[속보]파월 연준 의장 ""향후 경로, 여전히 불확실""",0
"하나금융지주, 순이익 컨센서스 13% 하회-한투",0
"""3월 첫 금리 인하 아닐 것"" 파월 의장 발언에, 해외 IB ""매파적, 6월 인하 가능성""",0
"파월 ""3월 금리인하 가능성 낮다""...시장 예상도 급변",0
“언제 들어가도 되는 정기예금?”···미래에셋이 선보인 ETD(상장예금),0
"[fn마켓워치] '신용도 A-'에코프로, 공모채 1200억원 발행 도전",0
"버넥트, XR 엔진 보유...애플 '비전프로' 출시에 수혜 볼까",0
"하이로닉, 美테일러市 등 '생산공장 구축' 4자간 MOU 체결",0
"LG엔솔, 회사채 발행...8000억 규모",0
"국민은행, 환율 전망 세미나 개최...""글로벌 통화정책 등 불확실성 지속""",0
"에코프로비엠, 2023년 4분기 영업적자 538억..컨센서스 하회-한투",0
"""ETF에 한방, 파월에 또 한방""...비트코인, 일어날 수 있을까 [코인브리핑]",0
"[fn마감시황]코스피, 동학개미 약 2.5兆 팔더니 2600 돌파",0
"[fn오후시황]코스피, 동학개미 1.5兆 순매도에도 2600 육박",0
"[fn오전시황]코스피, 동학개미 순매도에 2570선 상승세",0
"LX하우시스, 목표주가 9만→5.5만-하나",0
"IMF, 美 금리 동결 옹호 ""시장 기대 아닌 경제 지표로 결정해야""",0
"[공시]코오롱인더 ""필름 사업 매각 등 다양한 방법 검토""",0
"[fn마켓워치]모건스탠리PE, K-뷰티에 진심..‘스킨이데아’ 인수",0
"[특징주]카페24, '구글 원' 가입자 1억명 육박..파트너십 협력 강화 기대감↑",0
"[fn마켓워치]한앤컴퍼니, SKC 파인세라믹스 사업 인수",0
‘기업 밸류업 프로그램’ 발표 초읽기..일본 선례는?,0
"목표가 '10만원'까지 떨어진 SM, 엔시티·에스파 어깨 무겁다",0
"[특징주] ""사상 최대 실적""...네이버, 5%대 강세",0
"뉴욕증시, 일제히 상승...메타·아마존, 깜짝 실적에 시간외 거래서 폭등",0
소비자물가 상승률 6개월만에 2%대로...1월 소비자물가 2.8%,0
에치에프알 자회사 “SK브로드밴드와 와이파이 공유기 공급 계약..220억 규모”,0
"[인터뷰] 코그넥스 ""韓산업용 딥러닝 성장성↑...반도체·온디바이스에서도 필수""",0
"메리츠증권 Super365, 예탁자산 3000억 돌파",0
"에스티큐브 ""연내 관리종목 이슈 해결할 것, 성과로 증명""",0
"전문가들, 한미일 3국 안보와 경제 더욱 협력해야",0
[속보]'주식 저가 양도' 허영인 SPC 회장 '무죄',0
"앱코, 고수익 제품 판매로 영업익?순이익 흑전 ""매출액 전년比 19.7% 증가”",0
"""나랑 살려면 아들딸 죽여라""..불륜女 말에 15층서 아이들 던진 中남성",0
"제이스텍, 'AGV 물류로봇사업·인도향 이차전지 턴키장비사업' 본격화로 비상",0
"농산물값 두달째 15% 상승...""농수산물 할인 예산 100억 추가 배정""",0
"[fn마켓워치]마스턴, 하이로닉과 손잡고 美 상업용 부동산 개발",0
"[fn마켓워치]맥쿼리, 유럽 인프라에 11.5兆 투자",0
"“최장 10개월 영업정지”···GS건설, 장·단기 등급 일제 강등",0
"SAMG엔터, 4년 연속 최대 매출 ""올해 수익 제고 총력""",0
"이에이트 ""올해 매출 성장 자신 있다""...23일 코스닥 입성",0
SPC 허영인 ‘주식저가 양도’ 배임 혐의 1심서 ‘무죄’,0
"키움證 ""딥노이드, 산업용 AI시장 개화로 성장 본격화...저평가 매력↑""",0
"[공시]S-Oil, 2023년 4분기 영업익 76억..흑자전환",0
"옳았던 21년 전 선택···미래에셋운용, 해외 AUM만 120兆",0
"한 총리 ""소아과 등 필수응급 의료진, 충분히 보상받게 최선""",0
"원유니버스, 감성 품질평가 소프트웨어 GS인증 획득",0
국보 “대규모 자금조달로 종합 2차전지·폐배터리 신사업 진출”,0
요동치는 저PBR주… 은행·보험·지주사주 변동성 커진다,0
"""한국 대표기업 저평가… 주주환원 늘리면 주가 120% 상승""",0
"HD현대일렉트릭, 목표주가 10만→14만-하나",0
"S-Oil, 목표주가 10만→11만-하나",0
저 PBR주 광풍에... 확대되는 증시 변동성,0
"[fn마감시황] 기관, 7천억 매도 공세...2600선 붕괴",0
주주가치 제고 나서는 상장사들,0
"[특징주] SK아이이테크놀로지, 실적 부진 전망에 8%대 하락",0
"[fn 이사람] ""독립리서치서 AI빅데이터 기업으로 재도약""",0
"""현대차·삼성전자·LG화학·KB금융, 120% 상승 가능""",0
바이코리아 이어가는 외국인… 성장주에 매수 집중,0
국민연금 군 복무 추납 신청 4년간 급증…뭐길래?,0
"""밸류업 프로그램 올라타자"" 상장사 자사주 매입·소각 러시",0
"美 증시, 앞으로 '매그니피선트 7' 아닌 'AI 5'가 이끈다",0
"현대차, 올해 말 인도서 상장 추진",0
KB증권 미성년 투자 '증가세'.. 4년만에 15배 늘어 17만여명,0
"파월 美 연준 의장, 올해 금리 3회 인하 여전히 가능해",0
"모두투어리츠, 2년 연속 배당가능이익 90% 이상 배당",0
"FAANG → 매그니피센트 7→AI5의 시대, 美 증시 이끈다 [빅테크 주도권 바뀐다]",0
"""현대차, 올해 말 인도서 상장 추진""..4조원 조달 계획",0
'갱단 척결' 엘살바도르 대통령 연임… 독재 우려도,0
"SM ""카카오 매각설은 사실무근...경영진 교체도 없을 것""",0
"랩지노믹스, 권혁중 전 EDGC AI?BI 담당 상무 영입",0
"SK증권 ""기아, 기업 밸류업 프로그램의 모범""...목표가 상향",0
"세무에 힘 싣는 서현회계법인, 대기업 세무팀장 영입",0
"오르비텍 ""올해 전 사업영역 순항, 실적 기대감 커져""",0
"그로쓰리서치 ""갤럭시아머니트리, STO사업 글로벌 진출 전망""",0
"OECD, 韓 올 성장률 2.2%....0.1%p 낮춰",0
"해진공, 자동차운반선 현대글로비스에 임대…수출 물류난 해소",0
"이복현 “이재용 판결, 삼성 사법리스크 일단락 계기될 수도”",0
"""한국 증시에 투자하자""...돌아온 외국인, 3일만 '3조' 썼다",0
"이재용도 반한 ‘글로벌 머신비전 기업’ 코그넥스, 딥노이드와 맞손",0
"""매주 300명에 경품 쏜다"" 대신證, 고객감사 이벤트 진행",0
"""핀트로 주식투자하고 세뱃돈 받으세요"" 핀트, 새해맞이 이벤트 진행",0
"신세계家 외손녀, 걸그룹으로 데뷔하나..화제된 사진 한 장",0
"KB증권 ""미성년 주식투자 4년 만에 15배 ↑""",0
"비유테크놀러지, 건축가 양진석 교수와 '건축 설계 NFT' 파트너십",0
"오로라, 강원 원주에 3월 '유럽식 골프장' 개장",0
"""올해 흑자전환 이룰 것""... 케이웨더, 2월 코스닥 노크",0
"""설에도 해외주식 놓지 마세요"" 삼성증권 해외주식 데스크 정상가동",0
"OECD ""홍해항로 차질로 인플레 위험 고조""",0
"이번엔 스냅, 직원 10% 감원",0
"현대차·기아·모비스 3형제, 무디스 신용 A등급 첫 획득",0
"현대차·기아·모비스 3형제, 무디스서 사상 첫 'A등급' 획득",0
"IPO·테마주 열풍에 주식 거래계좌 7000만개 훌쩍 [증시 불황에도 ""투자가 살 길""]",0
주주환원 기대감...우선주로 몰리는 투심,0
"뉴욕증시, 파월 충격에 일제히 하락...엔비디아는 5% 급등",0
“한달 새 1200억 불어”···한화 고배당주 ETF 3000억 돌파,0
"기재부 ""외국 금융기관 환전 더 쉽게""...2월 내 개선안 발표",0
삼성전자 사모으는 외국인… 개인은 SK하이닉스 집중,0
"[fn오전시황] 코스피, 기관 매도세에 약세... 코스닥 장중 800선 붕괴",0
"""해외 사업 공동 투자기회 노려 글로벌 투자 주도권 잡아야""",0
"[특징주] 신라젠, 세계 최초 항암백신 가능성 제시 발표에 '강세'",0
지주사·보험주로 몰리는 '빚투',0
16조 시한폭탄 재깍재깍… 홍콩 ELS 3년새 원금 ‘반토막',0
"'증시 핵' 떠오른 시총 상위주, '개인 vs. 외인' 엇갈린 행보",0
[송경재의 새벽증시] 거침없는 질주 엔비디아,0
"[fn마감시황] 코스피, 개인·기관 '팔자세'에 하락 마감... 2570선 겨우 사수",0
"[특징주] 신영스팩10호, 상장 첫날 45% 강세",0
"상폐 기업 25%는 결산 관련 사유...""결산 시즌 주의""",0
"[특징주] 크라우드웍스, 각국 AI·딥페이크 규제 소식에...정부 수주 이력 부각↑",0
"[특징주] 스튜디오삼익, 코스닥 상장 첫날 160%대 급등",0
주주환원시대 투자법···한투운용이 알려준다,0
"서울로보틱스, 2025년 코스닥 상장한다",0
"카시카리, 美 금리 인하 하기전 연준 검토할 시간 필요",0
"공모주 '따따블' 맛본 개미들, 증권사 돌며 계좌 개설 [증시 불황에도 ""투자가 살 길""]",0
"코셈, 공모가 1만6000원 확정..수요예측 경쟁률 올들어 최고",0
"송미령 장관 ""생산성 높이고 악취 줄인 스마트 축산 확산 지원""",0
‘저PBR 테마주?’ 금융당국 “상장사 스스로 기업가치 높여야”,0
"교보證 ""유바이오로직스, 콜레라 백신 매출 증대로 작년 흑자전환…올해도 긍정적“",0
"쌍용C&E, 7000원 공개매수는 기대 최대치 도달-한투",0
"종근당, 4분기 호실적 기록... 견조한 실적 올해도 지속-다올",0
"브릭메이트, 김성실 박사 엔터프라이즈 프로젝트 관리 총괄로 합류",0
전기차 국가 보조금 최대 30만원 줄었다,0
"[fn 이사람] ""상승세 탄 K푸드, 수출 1000억弗 시대 연다""",0
전기차 5500만원 미만 전액 보조금 지원,0
19일부터 30년 국채 선물시장 개장...16년 만에 새로운 국채 선물,0
중국한국상회 회장에 양걸 中삼성전략협력실 사장,0
제31대 중국한국상회 회장에 양걸 중국삼성전략협력실 사장,0
"'오징어 게임' 허성태, 블레이드Ent 품으로",0
"[특징주] 팬오션, HMM 매각 협상 결렬에 26% 급등... 하림은 16%대 하락",0
"에코프로, 5대 1 액면분할 추진",0
"[특징주] 카카오뱅크, 역대 최대 실적에 4%대 강세",0
"[fn마감시황] 코스피, 기관·외인 매수에 2600선 마감",0
"[fn오전시황] 외인·기관 '사자'...코스피, 2620선 회복",0
"미 연방항소법원 ""트럼프, 대선뒤집기 시도 면책특권 없어""",0
한화 성과급 제도 개편… RSU 전 계열사 팀장급에도 적용,0
미 작년 신용카드 연체율 59% 폭등...고금리 충격파,0
"[특징주] 라온테크, 삼성 반도체 후공정 장비도 무인화↑ 국내유일 ‘웨이퍼 이송로봇’",0
개인 팔고 기관 사고… '에코프로 형제' 베팅 누가 웃을까,0
"‘매출 과대계상’ 두산에너빌리티, 과징금·감사인지정 결정",0
12개국서 가스사업… 에너지 안보·수익성 증대 다 잡았다,0
상속세 시달리는 삼성家... 1년새 주식담보대출 1조5000억 ↑,0
"메리츠금융, 화재·증권 통합 1년만에 순익 2조 돌파",0
"실적 바닥 확인한 신성이엔지 ""올해 상승세 회복 기대""",0
"제노포커스, SOD 신약개발 특허 권리 강화... ‘안구건조증 치료제 분할특허 등록’",0
"[fn마켓워치]TS인베, 종합 숙박 솔루션 '더휴식'에 투자",0
"‘국내 사이버보안 1위’ 지니언스, 해외서도 기술력 인정-SK",0
"미 연준 매파 메스터 ""탄탄한 노동시장에도 금리인하는 진행""",0
"[속보]尹 ""코리아 디스카운트 줄이려면 조세 규제 제거가 중요""",0
"PI첨단소재, 高멀티플 정당화 어려워..목표주가 2.7만→2.4만-메리츠",0
"대신증권 ""LG, 자회사 상장 추진 시 관심 확대 전망""",0
"임종룡호 우리금융지주, 목표주가 1.6만→1.8만..주주환원 확대-DS",0
"현대캐피탈, 사상 최초 무디스 신용등급 A3로 상승",0
尹 “코리아디스카운트 줄이려면 조세 규제 제거해야”,0
"미래산업, 4차 산업혁명 미래 그린다...이사회서 출사표",0
年수익 20~40% 美 인덱스펀드에 연금자금 몰린다,0
부동산 침체에 건설주 '아우성'...옥석가리기 시작됐다,0
[fn마켓워치]JKL·EY한영 공들였는데..HMM 매각 협상 결국 결렬,0
"""기업 ESG경영 적극 조력… ‘넷제로 실현’ 10년 앞당길 것"" [fn이 만난 사람]",0
작년 경상흑자 전망치 훌쩍.. 반도체·승용차가 이끌었다,0
지난해 경상수지 354.9억달러 흑자...“연간 전망치 상회”(상보),0
"SM, 지난해 매출 1조원 육박 ""창사 이래 첫 자사주 소각""",0
"KT&G 글로벌 궐련매출 실적 견인...""결산 배당금 4000원""",0
"아이에스동서, 자사주 전량소각?현금배당 결의",0
"진양곤 회장, HLB글로벌 지분 추가 취득",0
"SK증권, 비대면 신규고객에 그린카 할인쿠폰 증정",0
"론마켓TV, 코엑스서 'NPL채권 매각 세미나' 개최",0
주한미군 대상 '공사 나눠먹기' 한 건설사들…美법무부 과징금 41억원,0
“KIA타이거즈 우승 응원”···3시간 만에 5000명 모였다,0
"에코프로비엠, 높은 성장성에 고평가...美 대선 영향 미칠 것-유진투자證",0
"""美 금리인하 언제?"" 글로벌IB 10곳 모두 '2분기' 점찍었다 [연준 금리정책에 쏠린 눈]",0
가라앉지 않는 초전도체 테마.. 신성델타테크 코스닥 시총 9위,0
[특징주] ‘삼성전자 인수설’ 레인보우로보틱스 14% 급등,0
"""황제주 납시오""… 크래프톤 환산주가 1070만원 1위",0
부가세 간이과세 기준 1억400만원으로 올린다,0
"[송경재의 새벽증시] 우버, 창사이래 첫 연간 영업이익...'성장보다 이윤'",0
"“美 금리 인하, 2·4분기부터 시작된다” 한목소리 낸 글로벌 IB",0
[fn마감시황] 설 연휴 휴장 전 상승세..코스피 2620선 마감,0
"[특징주] HB테크놀러지, 애플 폴더블폰 출시 전망에↑...SCD 장비 독점부각",0
[fn오전시황] 설 연휴 앞두고 코스피-코스닥 상승세,0
BNK증권 영업점에 기관투자자가 몰려간 까닭은,0
주가 반토막난 ‘카겜’… 5000억 CB 조기상환 쏟아지나,0
영양제도 AI 시대...국내 상장사 알고리즘 개발 완료,0
"SK증권 ""KB금융 주주환원율 40% 전망""...목표가 상향",0
"자이냅스, 투자유치?유상증자 추진…기술특례 상장 ‘가속도’",0
"""한미약품, 지난해 4분기 실적 기대치 상회""-한양증권",0
"[특징주] LIG넥스원, 실적 성장 기대 전망에... 3%대 강세",0
"키움證 ""KT&G, 견조한 실적에 주주환원 확대 여력 긍정적""",0
"네타냐후 이스라엘 총리, 하마스 조건은 '망상'",0
"롯데건설, PF 펀드로 재무 안정성 강화...""2조 현금성 자산도 보유”",0
美S&P지수 사상 최고치… 5000선 눈앞,0
"""메타만 되는 거였어"" 스냅, 기대 이하 광고매출에 폭락",0
"'순이익 흑자전환' 비에이치아이, 원전·HRSG로 지속 성장",0
"유틸렉스, 항체치료제 103 중국 특허 등록 완료 “특허국 보폭 넓혀”",0
집값 하락세에 강남3구도 속수무책 '압구정 구현대 올해 13억 빠졌다',0
삼성 태블릿 ‘고급·보급’ 투트랙 전략.. 1위 애플 따라잡고 中엔 초격차 철벽,0
"아시안컵 4강에서 끝난 한국, '상금 14억' 받는다",0
"‘1년간 투자정보 무료’... 유진투자증권, ‘쏙쏙 멤버십’ 가입 이벤트 진행",0
[공시] 아모레퍼시픽 우선주 915원 현금배당 결정,0
"한 · 영 경제협력 채널 가동...""우호적 투자 환경 조성""",0
"최 부총리 ""재경관, 공급망 책임관 역할 해 달라""",0
"미, 작년 최대 교역상대국은 중국 아닌 이 나라",0
"美 여당, 우크라 등 해외 안보 예산 따로 처리...국경 문제와 분리",0
"[fn마켓워치]라살, '로지포트 오산' 물류센터 퍼시픽에 매각 성공",0
"하이투자증권, 설 맞아 취약아동 지원",0
애플 '폴더블' 아이폰 개발 소식에...주목 받는 상장사는?,0
"해외로 발돌린 관광객, 제주 서비스 생산 나홀로 감소",0
회사채 시장 ‘1월 효과’… 사전청약에 52조,0
"엑스페릭스, 특허관리전문사 '인텔렉추얼디스커버리' 인수",0
"부활한 반도체에 3개월 연속 ‘바이 코리아’...외국인, 韓 주식·채권 44억달러 샀다",0
3.1%로 떨어진 美 1월 물가… 기대에 못미쳐,0
"한국토지신탁, 1000억원 규모 회사채 발행",0
"[특징주] MSCI 편입 에코프로머티, 장 초반 14% 급등",0
"[특징주] '매각 본격화' 롯데손보, 상한가",0
"뉴욕증시, 엎치락뒤치락 끝에 혼조세로 마감...암은 30% 폭등",0
"[fn마감시황]코스피, 동학개미 1.4兆 순매도에도 2650선 육박",0
"""세뱃돈으로 이 주식 사주세요""...전문가 추천 美 유망종목은",0
저PBR 광풍에 시가총액 지각변동...현대차 웃고 포스코 울고,0
"[특징주]세코닉스, 美중국산 스마트카 부품 제한 검토..엔비디아와 자율주행카메라 개발 부각↑",0
"[fn오후시황]코스피, 동학개미 1兆 순매도에도 2640선 상승세",0
[fn마켓워치]용인 남사읍 물류부지 매물로,0
"[fn오전시황]코스피, 동학개미 순매도에도 2650선 육박",0
KT 목표주가 두고 엇갈리는 시선,0
[속보] 美 물가 2%대 진입에는 실패… 3.1%로 떨어져,0
"아마존 베이조스, 플로리다 이사로 세금 8120억원 회피",0
"아프리카 말라위서 산책나간 60대 韓여성, 숨진 채 발견",0
"삼성카드, 자사주 소각 충분히 검토 가능-하나",0
"위닉스 교환사채 투자자 60% ""원금상환""",0
"올트만 반도체 계획, 산 넘어 산...""자금조달이 가장 쉬운 부분""",0
"비트코인, 5만달러 돌파...2년 3개월 만에 처음",0
"[특징주] 와이투솔루션, 테슬라 맞불..현대차-벤츠 '아이오나' 공식 출범 소식에 ↑",0
반도체 회복 기대감… 1월 외인자금 44억弗 유입,0
"리서치알음 ""코어라인소프트, CT검진 유럽진출 임박...목표가 61%↑“",0
"""에코프로머티에 1100억 자금 유입""...호텔신라·JYP 편출",0
"""복합 투자 강조"" 삼성證 콘텐츠 '올인왕자' 인기",0
알리·테무 돌풍에 불안한 국내 이커머스업계,0
"삼표시멘트, 시멘트 연계 폐기물 처리로 수익 향상 기대-그로쓰리서치",0
"에이피알 ""글로벌 1위 뷰티테크 기업 도약할 것""",0
"[공시]NHN, 2023년 영업익 555억..42.2%↑",0
내년부턴 사립학교·한은서도 ‘녹색제품’ 사용한다,0
트럼프식 극단적 '안보장사'… 나토 이어 주한미군도 불똥?,0
"미래에셋증권, 퇴직연금 수익률 1위",0
'兆단위 대어' 에이피알 출격...공모주 슈퍼위크 돌입,0
"디와이디, 슬로우허밍 고체향수 4종 출시",0
힘실리는 저고위… 법적권한·재정기반 강화 '급선무' ['주형환표' 저출산 대책 나오나],0
수컷 없이 배불러 온 가오리...새끼 아빠는 같이 살던 '상어' ?,0
"삼성증권, 크래프톤 목표가 상향 ""배틀그라운드 라이프사이클 확대""",0
"""AI로 치매발병 15년전 예측 가능""",0
"ELS사태 불똥 튈라… 자산운용사, ELF상품 출시 줄줄이 철회",0
"[특징주]아가방컴퍼니, 尹대통령 양육비 국가 선지급 내달 발표 유력↑",0
"엔달러 환율, 150엔 돌파...미 CPI 후폭풍",0
"[특징주]켐트로스, 삼성SDI LFP배터리 1조 투자..PVDF 양극재 바인더 핵심소재 기술 보유↑",0
"리노스, '폴라리스AI'로 새출발 ""그룹 AI융합연구소 신설""",0
"윙스풋, 지난해 당기순익 흑자전환…200억 규모 이익개선",0
반도체 前·後공정 ETF 나왔다,0
"[강남시선] 파월, 킹 메이커? 볼커의 실수 기억해야",0
美 금리 인하 하반기까지 기다려야...갑작스런 물가상승 '복병',0
"이엠앤아이 ""지난해 부실 대부분 정리, 올해 OLED 호조로 턴어라운드""",0
대한항공·아시아나 합병 수혜 기대 티웨이·제주항공,0
크래프톤 '나홀로 독주'… 깜짝 실적·신작 기대,0
"BK동영테크, 범한자동차와 1260억 규모 전고체 배터리 공급 계약",0
"美 물가 쇼크에 금리인하 '발목'… 연준, 하반기로 미루나",0
곳곳에 스미는 엔비디아 효과···22% 담은 ETF 1500억 달성,0
"뉴욕증시, 고공행진 인플레에 급락세 출발...나스닥, 1.7%↓",0
마지막 관문 남은 대한항공·아시아나 합병...실리는 LCC?,0
[fn마켓워치]엠지알브이-코람코라이프인프라리츠와 코리빙 맞손,0
"리서치알음 ""제주은행, 저PBR에 시중은행 인가 정책 수혜도 기대""",0
"엔비디아, 아마존 시총 제쳐...뉴욕증시 '6월에나 금리인하' 전망에 급락",0
"수비안토, 인도네시아 대선서 1차투표에서 당선 가능성...50% 넘게 득표",0
"STX 시세 조종에 반박 ""분할 재상장에 유통 주식수 확대 차원""",0
"신영證 ""CJ대한통운, 올해 역성장 종료될 것..목표가 상향""",0
"'목표가 두배 껑충' 가온칩스, '2nm 공정' 유일 수주-현대차증권",0
"에스티큐브, 소세포폐암 임상 환자 투약 개시 ""새 치료영역 개척""",0
"SK네트웍스, 최근 주가 급등에 투자의견 매수→중립-삼성",0
"[fn마켓워치]씨티스퀘어, 3자 연합이 매각",0
"넥슨게임즈, 목표주가 2만→1.6만..투자의견 매수→중립-삼성",0
"[fn마켓워치] 칼라일, KB금융 보유 지분 500만주 블록딜 추진",0
"SK증권 ""HK이노엔 반등위한 새로운 모멘텀 필요""",0
"순익 내고도 배당 0원, 삼류증시 이유 있었네 [K디스카운트 자초한 상장사 (상)]",0
떨어지지 않는 물가에 증시도 '흔들'...금리 언제 내리나,0
"정인교 통상본부장 ""종합상사가 공급망 관리 선봉역할 해야""",0
"[fn마켓워치]우체국예금, 메자닌 전략 PEF에 1500억 투자",0
"서부발전, 3조 UAE 태양광 수주... 분당신도시 면적 초대형 프로젝트",0
"[속보]뉴욕증시, 예상밖 CPI 강세에 급락...나스닥, 1.8%↓",0
"KB증권, 롯데쇼핑 목표가 10%↑ “이익 성장세”",0
"디엑스앤브이엑스 ""'OVM-200' 항암백신 주요 마일스톤 달성""",0
"SKT, 수영세계선수권 金 황선우 지원 이어간다",0
"""틱톡 금지라더니""...바이든, 계정 새로 만들었다",0
[fn마켓워치] 군인공제회·LIG넥스원·IBK캐피탈 '방산 혁신펀드' 결성…총 800억 규모,0
미 포르쉐·벤틀리·아우디 수천대 수입 중단...'중 서부' 부품 써,0
"테일러 스위프트, 리프트 주가도 끌어올렸다 [송경재의 새벽증시]",0
올해 방산의 해 될까···ETF는 1년 만에 34%↑,0
"[특징주]나인테크, LG엔솔 테슬라에 8월 원통형배터리 공급..배터리 공정 핵심장비 공급↑",0
"비트코인, 시가총액 1조달러 탈환...5만1000달러 돌파",0
"코스닥 신규상장 3곳 중 1곳, 상장 후 귀 막고 입 닫았다  [K디스카운트 자초한 상장사 (중)]",0
"[특징주] ""사상 첫 매출 8조 돌파"" 카카오, 7% 강세",0
"[fn오후시황]코스피, 개인·외인 '팔자'...하락 반전",0
"코리아에프티, 하이브리드·전기차 성장 모두 대응 가능-상상인증권",0
"현대百·NHN 등 주주환원 속도 낸다...""배당 늘리고 자사주 소각""",0
"나신평 ""증권사, 해외부동산 익스포져 14.4조…리스크 현실화""",0
2023년 IPO 대어들 줄줄이 초라한 성적표,0
"갤S24 사용자, 이달 중 SW 업데이트하세요",0
"엔비티, 지난해 연결매출 1063억원 ""오퍼월서 최대 실적""",0
"한샘, 30% 육박 자기주식 소각·무상증자만이 유일한 방안-한투",0
"[속보]엔비디아, 알파벳 제치고 시가총액 3위로 올라서",0
"예스티, HBM 필수 장비 등 반도체 수주 호조",0
KT 미래 책임질 ‘AI전문가 등 1000명’ 채용,0
"[fn마감시황]코스피, 외인·기관 결국 쌍끌이 매도...2610선 회귀",0
"[특징주] 에스피소프트, 스팩합병 상장 첫날 '요동'...약세 이후 급등",0
"이통사, 오프라인 매장 디지털 전환 가속",0
"[fn오전시황]코스피, 상승 출발...2600선 견고",0
"[fn마켓워치]행동주의 펀드 ""삼성물산, 자사주 소각·배당 늘려라""",0
"셀트리온, 페루 공공기관 입찰 따냈다",0
"DB금융투자, 해외선물옵션 거래량 이벤트 개최",0
"김여정 ""日 기시다 결단 내린다면 양국 정상회담 가능할 것""",0
상장만 하면 끝?...주주 소통 안하는 기업들,0
"이마트, 목표주가 9.5만→8만·투자의견 매수→중립-대신",0
"말레이서 식당 종업원 살린 한국인, 프로골퍼 배상문이었다",0
"랩지노믹스, 질 미생물 검사 '핑크바이옴' 이달 출시",0
"삼성證 ""키움증권, 밸류업發 증시 호황시 큰 수혜 기대""",0
"[속보] 김여정 ""日기시다 총리, 악습 버리면 평양 올 수도""",0
저PBR 지수 3분기 나온다는데… 운용업계는 시큰둥,0
"에이피알, 일반청약 경쟁률 1112.5대 1...증거금 14조원",0
"삼성운용, 밸류업 프로그램 수혜...'PBR 0.5미만' ETF 5종 제시",0
"[fn마켓워치]롯데손보, 최대 1200억 후순위채 발행 추진",0
